"oeid","blog","name","desc","date"
"8501","http://educationauxmedias.hypotheses.org/","SIC, TIC, TICE","Éducation aux médias","2010-11-30"
"8503","http://ifpo.hypotheses.org/","Les carnets de l'Ifpo","La recherche en train de se faire à l'Institut français du Proche-Orient","2010-11-30"
"8409","http://archishs.hypotheses.org/","ArchiSHS","Les archives de la recherche des Sciences humaines et sociales","2010-11-09"
"8426","http://guerre-froide.hypotheses.org/","Recherches récentes sur la guerre froide","L'actualité de la recherche française et internationale","2010-11-09"
"8414","http://tegalsi.hypotheses.org/","TeGALSI","Projet de recherche « Tests génétiques en accès libre sur Internet (ressorts, développements et conséquences d’une offre en émergence) »","2010-11-09"
"8419","http://thom.hypotheses.org/","THOM (ANR-DFG)","Thomisme et antithomisme au Moyen Âge","2010-11-09"
"8389","http://cartogallica.hypotheses.org/","Cartes et figures du monde","Histoire de la cartographie des origines à nos jours","2010-11-08"
"8397","http://hepev.hypotheses.org/","L’hébergement des personnes vulnérables","A research project on accomodation vulnerable people","2010-11-08"
"8394","http://laetusdiaconus.hypotheses.org/","Laetus diaconus","Un espace d’échanges autour de l’écrit et du visuel au Moyen Âge","2010-11-08"
"8402","http://philologia.hypotheses.org/","Philologie à venir","Textes anciens et humanités numériques","2010-11-08"
"8392","http://penseedudiscours.hypotheses.org/","La pensée du discours","La théorie du discours ouverte à de nouvelles épistémologies","2010-11-08"
"8400","http://realista.hypotheses.org/","Realista - Approches réalistes en linguistique","Matérialités, environnements, réalités","2010-11-08"
"8375","http://act.hypotheses.org/","Les aspects concrets de la thèse","","2010-11-05"
"8368","http://alka.hypotheses.org/","ALKA","Anthropologie/Littérature/Culture/Arts","2010-11-05"
"8377","http://ciera.hypotheses.org/","Les carnets de recherche du CIERA","Comptes rendus de manifestations de la recherche franco-allemande","2010-11-05"
"8383","http://danville.hypotheses.org/","Jean-baptiste d’Anville","Un cabinet savant à l’époque des Lumières","2010-11-05"
"8364","http://enklask.hypotheses.org/","Enklask / Enquête","Recherches sur l’histoire du socialisme en Bretagne","2010-11-05"
"8386","http://figuresmediatiques.hypotheses.org/","Figures médiatiques de la représentation","Comprendre le fonctionnement interne et la logique propre des médias dans la vie démocratique","2010-11-05"
"8366","http://irhis.hypotheses.org/","Blog de l'IRHiS","Actualités de l'IRHiS","2010-11-05"
"8369","http://languesvivantes.hypotheses.org/","Usages des langues vivantes","Langues vivantes et méthodes en sciences humaines","2010-11-05"
"8380","http://llinsw.hypotheses.org/","Language Learning in Synthetic Worlds","","2010-11-05"
"8374","http://villeviable.hypotheses.org/","Urbanité / Viablilité - Radar","Veille sur la recherche et l’actualité scientifique","2010-11-05"
"8359","http://afhrc.hypotheses.org/","Les carnets de l’Association française d’histoire religieuse contemporaine","","2010-11-04"
"8355","http://archimedori.hypotheses.org/","Archimedori","Architectes en Méditerranée orientale","2010-11-04"
"8352","http://criminocorpusradar.hypotheses.org/","Criminocorpus Radar","L’Echo du web sur l’histoire de la justice","2010-11-04"
"8348","http://sid.hypotheses.org/","Les carnets du SID","Ingénierie documentaire, édition électronique et digital humanities au service de la recherche en SHS","2010-11-04"
"8321","http://blogterrain.hypotheses.org/","Questions de société : le regard des ethnologues","Le blog de Terrain","2010-10-28"
"8326","http://cofss.hypotheses.org/","CoFSS","Comment fait-on des sciences sociales ? Atelier d’épistémologie","2010-10-28"
"8319","http://leruche.hypotheses.org/","Le RUCHE","Blog du Réseau universitaire de chercheurs en histoire environnementale","2010-10-28"
"8328","http://m2sa.hypotheses.org/","M2SA","Projet de Module Socio Anthropologie du Sida en Afrique","2010-10-28"
"8243","http://freakonometrics.hypotheses.org/","Freakonometrics","De l’économétrie appliquée","2010-09-23"
"8168","http://sinelege.hypotheses.org/","Sine lege","Carnet de recherches d’un MCF de Droit privé","2010-09-02"
"8005","http://median.hypotheses.org/","MeDIan/Méditerranée-océan Indien","Les sociétés méditerranéennes et l’océan Indien","2010-05-20"
"8003","http://sinopolis.hypotheses.org/","Sinopolis","Le politique en Chine","2010-05-20"
"7937","http://infusoir.hypotheses.org/","L'infusoir","Une approche réflexive des sciences ? Faisons infuser nos idées…","2010-05-10"
"7932","http://kajap.hypotheses.org/","Kaléidoscope du Japon","Le nouveau recueil des dix mille billets sur le Japon","2010-05-10"
"7934","http://observatoire-critique.hypotheses.org/","L’observatoire critique","Étude des ressources numériques pour l’histoire de l’art","2010-05-10"
"7929","http://russiaviolence.hypotheses.org/","Understanding Violence in Russia","Comprendre les violences en Russie / О насилии в России","2010-05-07"
"7920","http://gouvaren.hypotheses.org/","Les carnets de Gouvaren","Science et pratiques du Bon Gouvernement","2010-05-05"
"7923","http://origo.hypotheses.org/","L’origine des genres littéraires","Regards grecs et latins sur l’origine des genres littéraires","2010-05-05"
"7916","http://ser.hypotheses.org/","Révolution-francaise.fr","Carnet de la Société des études robespierristes","2010-05-05"
"7908","http://arles-rhone3.hypotheses.org/","Épave sous-marine : Arles-Rhône 3","La fouille subaquatique d’un bateau gallo-romain dans les eaux du Rhône","2010-05-04"
"7912","http://babel.hypotheses.org/","BABEL","Construire le développement durable","2010-05-04"
"7915","http://canadatogether.hypotheses.org/","What Holds Canada Together ?","","2010-05-04"
"7816","http://citere.hypotheses.org/","Programme de recherche ANR CITERE","Circulations, territoires et réseaux en Europe de l’âge classique aux Lumières/ Communicating Europe : Early Modern Circulations, Territories and Networks","2010-04-16"
"7852","http://culturestrasbourg.hypotheses.org/","Recherches culturelles","Recherches interdisciplinaires sur la culture à l’Université de Strasbourg","2010-04-16"
"7812","http://prixlitteraires.hypotheses.org/","Prix littéraires","Réseaux, discours, représentations","2010-04-16"
"7746","http://enigmes.hypotheses.org/","Les énigmes de l'action publique locale","Le carnet de recherche d’Alain Faure, politiste CNRS PACTE - Institut d’Études Politiques - Université de Grenoble – France","2010-04-12"
"7749","http://prisme.hypotheses.org/","PRISME","Pratiques rituelles et symboliques en Méditerranée nord-occidentale du VIIIe au Ier siècle avant notre ère.","2010-04-12"
"7756","http://sophiapol.hypotheses.org/","Le carnet du Sophiapol","Laboratoire de recherche en sociologie, philosophie et anthropologie politiques","2010-04-12"
"7742","http://voix.hypotheses.org/","Sciences et voix","Portail des recherches pluri-disciplinaires sur la voix","2010-04-12"
"7697","http://adaptationclimat.hypotheses.org/","Adaptation aux changements climatiques / RADAR","Veille scientifique","2010-04-06"
"7690","http://archeologie-danube.hypotheses.org/","Mission archéologique - delta du Danube","Société et environnement dans le delta du Danube – Territoire des Hommes, Territoire de l’Eau","2010-04-06"
"7694","http://cultureamericaine.hypotheses.org/","Culture américaine","L’histoire culturelle des États-Unis / A blog on US cultural history","2010-04-06"
"7700","http://madness.hypotheses.org/","H-Madness","","2010-04-06"
"7704","http://medias-shs.hypotheses.org/","Médias et SHS","Carnet de l’atelier : média et sciences humaines et sociales","2010-04-06"
"7617","http://eurhistock.hypotheses.org/","History of European Stock Exchanges","","2010-03-15"
"7610","http://choixmotspoesie.hypotheses.org/","Le choix des mots en poésie","","2010-03-05"
"7608","http://plozevet.hypotheses.org/","Plozarch","Carnets d’enquêtes","2010-03-05"
"7605","http://medphopa.hypotheses.org/","Médiation et photographie","Carnet de recherche de l’ANR « Les médiations photographiques du patrimoine : la photographie documentaire, outil et média » (2009-2011)","2010-03-05"
"7602","http://necrolog.hypotheses.org/","Necrolog","Une histoire du cadavre Europe méridionale XVIIIe – milieu XXe siècle","2010-03-05"
"7539","http://concertation.hypotheses.org/","Portée de la concertation","Modélisation sociologique des effets de la participation du public aux processus décisionnels","2010-02-24"
"7535","http://eschatologies.hypotheses.org/","Eschatologies","De Zarathoustra au Mahdi : anthropologie des métamorphoses de l’attente messianique dans la mondialisation","2010-02-24"
"7533","http://pm.hypotheses.org/","Les Chroniques de Préhméd","","2010-02-24"
"7531","http://temporalites.hypotheses.org/","Temporalités, le blog","","2010-02-24"
"7527","http://urfistinfo.hypotheses.org/","URFIST Info","Actualité des sciences de l’information","2010-02-24"
"7490","http://hypnoses.hypotheses.org/","Hypnoses d’hier et d’aujourd’hui","","2010-02-19"
"7481","http://nuevomundoradar.hypotheses.org/","Nuevo Mundo radar","La atalaya de Nuevo Mundo","2010-02-19"
"7484","http://obsolescence.hypotheses.org/","ARTOBS","L’art contemporain confronté aux phénomènes d’obsolescence technologique","2010-02-19"
"7488","http://zhongyi.hypotheses.org/","Approches de la médecine chinoise","","2010-02-19"
"7350","http://anthropologicalmaterialism.hypotheses.org/","Anthropological materialism","From Walter Benjamin, and beyond","2010-01-19"
"7332","http://philolarge.hypotheses.org/","La philosophie au sens large","Groupe d’études animé par Pierre Macherey","2010-01-13"
"7315","http://sonal.hypotheses.org/","Sonal","Carnet de recherche d’un sociologue en méthodologies informatiques","2010-01-05"
"7307","http://tcp.hypotheses.org/","ThatCamp","","2010-01-05"
"7311","http://travcher.hypotheses.org/","Carnet de l'ANR TRAVCHER","Travail recherches innovations","2010-01-05"
"7310","http://zotero.hypotheses.org/","Zotero francophone","","2010-01-05"
"7265","http://carnetsbd.hypotheses.org/","Les carnets de la bande dessinée","Histoire, créations, publics du « neuvième art »","2009-12-03"
"7267","http://politicsofreligion.hypotheses.org/","The politics of religion / Les politiques du religieux","Les interactions entre le religieux et le politique en contexte de sécularisation. Actualités, discussions et pistes de réflexion autour d’une recherche","2009-12-03"
"7250","http://altervsego.hypotheses.org/","Alter vs. Ego","Un blog sur l’ethnicité et le multiculturalisme","2009-12-01"
"7252","http://surunsonrap.hypotheses.org/","Sur un son rap","Le genre rap et ses usages esthétiques, professionnels, politiques, scientifiques…","2009-12-01"
"7244","http://biblioweb.hypotheses.org/","Biblioweb","Chroniques de la bibliothèque de Babel","2009-11-27"
"7211","http://refusimpot.hypotheses.org/","Les refus de l’impôt aux États-Unis du XVIIIème au XXème siècle","Histoire sociale d’une résistance fiscale","2009-11-05"
"7193","http://lacampa.hypotheses.org/","Le bidonville La Campa","Histoires, représentations, actualités","2009-10-27"
"7182","http://socioargu.hypotheses.org/","Socio-informatique et argumentation","Concepts sociologiques et outils numériques pour l’analyse des controverses","2009-10-26"
"7154","http://america.hypotheses.org/","Americ@nistes","Veille sur la Recherche et les ressources numériques concernant l’espace Amériques","2009-10-23"
"7159","http://cecmc.hypotheses.org/","Carnets du Centre Chine","Centre d’études sur la Chine moderne et contemporaine","2009-10-23"
"7166","http://enseignement-latin.hypotheses.org/","La question du latin","Plate-forme de discussion sur l’enseignement du latin","2009-10-23"
"7118","http://cleoradar.hypotheses.org/","Cléo Radar","Le carnet de veille professionnelle du Cléo","2009-10-16"
"7123","http://leo.hypotheses.org/","L’édition électronique ouverte","The open electronic publishing blog","2009-10-16"
"6441","http://map.hypotheses.org/","Métropoles américaines en perspective","","2009-10-06"
"6371","http://bibulyon.hypotheses.org/","Interfaces/Livres anciens de l’université de Lyon","La bibliothèque universitaire de Lyon : un héritage dispersé","2009-09-30"
"6372","http://formic.hypotheses.org/","SHS en écoles d’ingénieurs ?","Du rôle social de l’ingénieur à l’ingénieur citoyen ?","2009-09-30"
"6378","http://stsenaction.hypotheses.org/","Les STS en action","Observatoire des STS en train de se faire et de leurs applications","2009-09-30"
"6365","http://colonialcorpus.hypotheses.org/","Colonialcorpus","Histoire de la justice coloniale et du droit colonial","2009-09-29"
"6363","http://eau3e.hypotheses.org/","EAU&3E – ANR Villes Durables","La durabilité des services d’eau dans les grandes villes","2009-09-29"
"6359","http://pds.hypotheses.org/","Politiques des sciences","","2009-09-29"
"6368","http://rumor.hypotheses.org/","Rumor","Recherches urbaines, au Moyen-Orient... et ailleurs","2009-09-29"
"6369","http://sinotype.hypotheses.org/","Sinotype","The Hybrid Syntactic Typology of Sinitic Languages","2009-09-29"
"6349","http://algo.hypotheses.org/","Algo","Structures déductives algorithmiques dans les mathématiques pré-algébriques","2009-09-28"
"6063","http://parisdesignlab.hypotheses.org/","Paris Design Lab","","2009-08-31"
"6029","http://mameetfils.hypotheses.org/","Mame & fils","Carnet de recherche de l’A.N.R. “Mame (1796-1975) : deux siècles d’édition pour la jeunesse”","2009-08-26"
"6025","http://mc2.hypotheses.org/","MonCarnet 2.0","An OAI-PMH hub harvester / un collecteur-moissonneur OAI-PMH","2009-08-26"
"6028","http://mastersociologie.hypotheses.org/","Master sociologie de l'EHESS","","2009-08-26"
"6024","http://paternites.hypotheses.org/","Paternités","Paternités contemporaines et nouvelles trajectoires familiales (France, Espagne)","2009-08-26"
"6023","http://pciich.hypotheses.org/","PCIICH","Veille électronique sur le patrimoine culturel immatériel","2009-08-26"
"6027","http://melodi.hypotheses.org/","Séminaire Melodi","MEdias et LOisirs auDIovisuels @ la Cantine","2009-08-26"
"6026","http://midas.hypotheses.org/","Mobilités, Migrations et Diasporas d’Asie du Sud (MIDAS)","","2009-08-26"
"6013","http://nanosciences.hypotheses.org/","NANO : science en débat","","2009-08-26"
"6022","http://politbistro.hypotheses.org/","Polit’bistro : des politiques, du café","Un blog de doctorants en sciences politique","2009-08-26"
"6020","http://prtra.hypotheses.org/","Cultures, villes et territoires","","2009-08-26"
"6019","http://quanti.hypotheses.org/","QUANTI / sciences sociales","","2009-08-26"
"6018","http://re2g.hypotheses.org/","Relire l’entre-deux-guerres","Histoire des arts de 1919 à 1939","2009-08-26"
"6016","http://re-sic.hypotheses.org/","Re-sic","recherche & enseignement en SIC","2009-08-26"
"6015","http://richeaume13.hypotheses.org/","Richeaume XIII","Site archéologique funéraire antique et du haut Moyen-âge","2009-08-26"
"6014","http://saintjacquesinfo.hypotheses.org/","Compostelle et les pèlerinages","Histoire et société interrogent le phénomène contemporain","2009-08-26"
"6017","http://shsvih.hypotheses.org/","Réseau Jeunes Chercheurs Sciences Sociales et VIH/Sida","","2009-08-26"
"6011","http://sociovoce.hypotheses.org/","Socio-Voce","","2009-08-26"
"6010","http://terrferme.hypotheses.org/","TerrFerme","Les dispositifs contemporains de l’enfermement","2009-08-26"
"6009","http://vertigo.hypotheses.org/","Le carnet de recherche de VertigO","La revue électronique en science de l’environnement","2009-08-26"
"6008","http://watchdog.hypotheses.org/","WatchDog","Translation, history, ideas","2009-08-26"
"5983","http://cahiersphilosophiques.hypotheses.org/","Les carnets des Cahiers philosophiques","","2009-08-10"
"5988","http://enfantsetsida.hypotheses.org/","Les enfants face au sida…","","2009-08-10"
"5959","http://magasindesenfants.hypotheses.org/","Le magasin des enfants","Carnet de recherches de l'Association française de recherches sur les livres et objets culturels de l'enfance","2009-08-10"
"5973","http://phonotheque.hypotheses.org/","Les carnets de la phonothèque","Le blog de la phonothèque","2009-08-10"
"5938","http://dakirat.hypotheses.org/","Dakirat","Le carnet de l’ANR Imasud","2009-08-07"
"5939","http://dpiao.hypotheses.org/","Discussion Papers - Institut d’Asie Orientale (DP@IAO)","Bienvenue dans les Notes de Recherche de l’IAO","2009-08-07"
"5942","http://eer.hypotheses.org/","Épigraphie en réseau","Réflexions sur les potentialités d’innovations dans la représentation numérique des inscriptions et leurs contenus historiques","2009-08-07"
"5940","http://emma.hypotheses.org/","Les émotions au Moyen Âge, carnet d'EMMA","EMMA : A Research Program on Emotions in the Middle Ages","2009-08-07"
"5941","http://epic.hypotheses.org/","EPIC","Carnet de l’École doctorale Éducation, Psychologie, Information et Communication","2009-08-07"
"5944","http://europublicislam.hypotheses.org/","Europublicislam","European Research Council – Ecole des Hautes Etudes en Sciences Sociales","2009-08-07"
"5945","http://evaluation.hypotheses.org/","Évaluation de la recherche en SHS","Un carnet sur l'évaluation de la recherche en SHS","2009-08-07"
"5947","http://expertise.hypotheses.org/","Expertise & sciences humaines","","2009-08-07"
"5948","http://fht.hypotheses.org/","Femmes au travail, questions de genre, XVe-XXe siècle","","2009-08-07"
"5949","http://graecorthodoxa.hypotheses.org/","Graecia orthodoxa","","2009-08-07"
"5951","http://homosexus.hypotheses.org/","Homosexus","Histoire, sociologie et pensée politiques des rapports sociaux de sexe","2009-08-07"
"5953","http://hyperdonat.hypotheses.org/","Hyperdonat","","2009-08-07"
"5955","http://lcv.hypotheses.org/","Le Cresson veille","Nouvelles d’ambiances urbaines","2009-08-07"
"5954","http://lpm.hypotheses.org/","LARHRA pôle histoire numérique","","2009-08-07"
"5943","http://parlementdeparis.hypotheses.org/","Parlement de Paris (XVIe-XVIIIe siècles)","Chronique d’une recherche dans des archives hors normes","2009-08-07"
"5950","http://sfhsh.hypotheses.org/","Histoire des sciences de l’homme","Le carnet-blog de la Société française pour l’histoire des sciences de l’homme","2009-08-07"
"5883","http://amades.hypotheses.org/","Amades","Anthropologie médicale appliquée au développement et à la santé","2009-08-06"
"5900","http://balneorient.hypotheses.org/","Balneorient","Carnet du programme ANR-06-BLAN-0116 : Balaneia, thermes et hammams - 25 siècles de bain collectif (Proche-Orient, Égypte et Péninsule Arabique)","2009-08-06"
"5911","http://bel16.hypotheses.org/","Bibliographie des éditions françaises du XVIe siècle","Carnet de recherches sur le projet Bel 16","2009-08-06"
"5926","http://contextes.hypotheses.org/","Le blog de ConTEXTES","Carnet du groupe de contact FNRS","2009-08-06"
"5933","http://criminocorpus.hypotheses.org/","Criminocorpus, le blog","Actualité de l’histoire de la justice, des crimes et des peines","2009-08-06"
"5881","http://champslibres.hypotheses.org/","Le blog de la grotte des Fraux","Site d'étude en écologie globale de l'INEE","2009-08-06"
"5929","http://cinemarchives.hypotheses.org/","Cinémarchives","Liaison recherche – archives de cinéma","2009-08-06"
"5936","http://cpa.hypotheses.org/","Culture et politique arabes","Chaque lundi, un peu de la culture arabe actuelle pour comprendre ce qu’elle nous dit sur l’actualité politique arabe","2009-08-06"
"5919","http://listesocius.hypotheses.org/","Le carnet de la liste Socius","La liste de diffusion en sociologie de la littérature","2009-08-06"
"5924","http://viaticus.hypotheses.org/","Bios de naturalistes voyageurs","Bory de Saint-Vincent ou la passion des voyages","2009-08-06"
"5927","http://virtualshanghai.hypotheses.org/","Blog Virtual Shanghai","","2009-08-06"
"5872","http://agora.hypotheses.org/","AGORA","Un espace électronique de débats pour les sciences sociales","2009-07-27"
"11129","http://echosdutravail.hypotheses.org/","Échos du travail","Une veille du réseau documentaire Anact, Centre Inffo, Cdft, Cee, Céreq, Cresppa, Ires, Lest",NA
"11137","http://sociabilites.hypotheses.org/","Voyage en sociabilité","Pour une histoire de la sociabilité technique, industrielle et scientifique",NA
